,Review_Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment,source,Prompt_Language,na_up_review,na_down_review
838,Chinese,Rome,别致城镇豪华旅馆,"櫃檯人員親切，為我們詳細介紹了附近景點！
還有必吃的餐廳！ 地理位置優越",無,10.0,POS,0,,False,False
839,Chinese,Rome,四河套房旅馆,酒店的员工非常热心和细致。讲解了附近的景点和路线。设施也很完备。房间整洁，位置方便，去鲜花市场和银塔广场都很方便。,,10.0,POS,0,,False,True
840,Chinese,Rome,因特诺7奢华住宿加早餐旅馆,很棒的入住体验，Francesca给我们提供了非常详细的旅游路线，她非常贴心热情。房间位置很好，我们在这里度过了愉快的晚上😊,,10.0,POS,0,,False,True
841,Chinese,Rome,奥兰治套房旅馆,位置特别特别好，周围有很多好吃的餐馆。房间非常干净，早餐虽然简单但是准备的很用心，浴室也很干净，一切都很新，真的很满意，房主人也非常非常热情友好,室内的隔音有一些不好,10.0,POS,0,,False,False
842,Chinese,Rome,弗拉迪纳华丽套房旅馆,地理位置很好,进门房间有点潮湿的味道,8.0,POS,0,,False,False
843,Chinese,Rome,拉基然多拉住宿加早餐酒店,早餐豐盛,位置離車站很近，但沒有大的招牌有點難找,8.0,POS,0,,False,False
844,Chinese,Rome,桥梁套房住宿加早餐旅馆,环境好，地理位置好。室内干净整洁卫生，也很喜欢浴室！里面有方便女生的小细节！员工小姐姐很友善，很好沟通。,对于我自己来说，床太软了…,10.0,POS,0,,False,False
845,Chinese,Rome,梵蒂冈多莫斯旅馆,这是我第二次入住。帮们帮我安排入住四年前我住的同一个房间。还记得我上次住的房间号，太感动了。真是宾至如归。在生活区的高级公寓房子，体验当地人的生活。位置很好，走路去地铁站和圣天使城堡都很近。员工帮我们介绍罗马，附近有名的餐厅。房间干净，安静。10点钟退房后还可以把行李放在公寓里，下午1点去取。员工还帮我们预定好了出租车，并特意陪同我们在楼下等出租车，送我们上车。住在这里，满足了我们出行的所有需要。下次去罗马还会住在这里。,,10.0,POS,0,,False,True
846,Chinese,Rome,歌剧套房旅馆,1881年的建筑，古朴而有风格，地点极佳，离市中心和地铁都近，而且安静。安排了提前入住，居然有拖鞋和牙刷，卫生间大，但是没有地垫。挺安全，钥匙上有三个，门口进门和房间。没有早餐。非24小时前台。,,9.0,POS,0,,False,True
847,Chinese,Rome,特拉兹纳沃纳酒店,地理位置特别优秀，距离任何景点基本18-20分钟步行可到，打车也就12-14欧,,10.0,POS,0,,False,True
848,Chinese,Rome,瑞莱小女皇旅馆,地點,早餐遲咗半小時因為得一個人做,9.0,POS,0,,False,False
849,Chinese,Rome,稀世套房旅馆,"great locations very convenient, Bruno is very friendly introduce Rome to us. breakfast is very great, breads are so fresh and that’s the best we’ve tasted in Italy for sure: ) 民宿老闆很熱情 住宿環境很好 地點很方便 早餐很道地很好吃～ 非常棒！",none,10.0,POS,0,,False,False
850,Chinese,Rome,纳沃纳中央套房酒店,漂亮乾淨的房間,無,10.0,POS,0,,False,False
851,Chinese,Rome,罗马法拉蒂纳27号旅馆,,要爬樓梯才進電梯。行李多的人很不方便,7.0,POS,0,,True,False
852,Chinese,Rome,艺术纳沃纳套房,地理位置简直太棒了！步行去喷泉或者周边的景点都很方便！房间很大住起来很舒服～前台也非常友善。,,10.0,POS,0,,False,True
853,Chinese,Rome,诺迪罗马酒店,设施完善，服务员非常热情，地理位置优越，很安静,我们房间的网络有点卡，其他方面都非常好,9.0,POS,0,,False,False
854,Chinese,Rome,阿普罗多里佩塔旅馆,老闆和清潔人員親切友好，簡單好吃的早餐，隔天退房比較早，老闆也準備了一些東西讓我帶著當早餐吃，地點很好，尤其是以公車作為主要交通工具的話，公車站就在樓下，空調正常夠涼快。,,10.0,POS,0,,False,True
855,Chinese,Rome,阿涅高级客栈,挺好的，房间挺大，住的舒适,,10.0,POS,0,,False,True
856,Chinese,Rome,马瑞提经典住宅旅馆,位置绝佳，用餐便利，几分钟到斗兽场和地铁站，老板很热情。天台风景很好，夕阳很美,房间略小,9.0,POS,0,,False,False
857,Chinese,Seoul,弘大双层床旅馆,旅館位置很好，跟導航走就順利找到。附近有2間24小時便利店，一出門口就有店鋪逛街。今次和女兒一同入住。有機會會再來。Thanks Brian and lady staff.,有洗髮水，但無護髮素提供。,10.0,POS,0,,False,False
858,Chinese,Seoul,弘大双层床旅馆,,早上八點還沒退房，下一個入住的客人拿到房間密碼，直接打開房門，覺得非常不安全,5.0,NEG,0,,True,False
859,Chinese,Seoul,弘大双层床旅馆,位置很好。,早餐區油煙極大、無通風設備，床架翻身時異音大、無法好好入眠。,5.0,NEG,0,,False,False
860,Chinese,Seoul,弘大双层床旅馆,"1.交通方便，離商圈只要走路5到10分鐘，晚上回民宿也很安全。
2.房間隔音效果很好，睡覺時非常安靜。
3.飲水機有提供溫熱水，很棒!冬天在韓國旅行，很需要熱的飲用水。","接待人員的英語，有很大的改進空間。
因為聽不太懂，後來我們改成用簡單的韓語溝通，比較能理解對方的意思。",6.0,NEG,0,,False,False
861,Chinese,Seoul,弘大双层床旅馆,,房東不友善，設備不足，冬天去會凍上一整個晚上,1.0,NEG,0,,True,False
862,Chinese,Seoul,首尔费尔菲尔德客栈酒店,酒店服务态度很好，住宿离地铁站/火车站、乐天、新世界都很近，交通方便，周边吃喝玩乐也比较多。,离地铁站比较近，会有地铁经过的声音，不过入住时职员有提醒这一点。,10.0,POS,0,,False,False
863,Chinese,Seoul,首尔费尔菲尔德客栈酒店,早餐还可以，位置很好,房间太小，床有点高，最重要的是性价比不高。,3.0,NEG,0,,False,False
864,Chinese,Seoul,首尔费尔菲尔德客栈酒店,地點優越,床有聲，不舒服,6.0,NEG,0,,False,False
865,Chinese,Seoul,首尔费尔菲尔德客栈酒店,"位置是真的很方便，離永登浦站5號出口很近，一走出站就能看到，不用怕很難找。
附近機能也很好，便利商店餐廳一大堆，完全不用怕沒得吃。","房內的空調設備是被飯店所掌控的，沒辦法自己轉換功能，我們去的時候覺得房內很悶想開冷氣，需要先打去櫃檯請他們多開功能才能吹，而且吹一吹還會自動跳回原設的功能，所以就得一直不斷的打電話給櫃檯。
床也沒有想像中的好睡，怎麼翻身床幾乎都會有聲音。
飯店其中一側緊鄰鐵路，所以沒到很晚11-12點，都能聽到經過的地鐵聲。",6.0,NEG,0,,False,False
866,Chinese,Seoul,新罗九老酒店,衛浴設備有免治馬桶！房間完全沒有菸味。清潔度優秀。,,9.0,POS,0,,False,True
867,Chinese,Seoul,新罗九老酒店,,員工服務差，房間半夜有問題打落去搵幫手，員工話幫唔到手！,3.0,NEG,0,,True,False
868,Chinese,Seoul,新罗九老酒店,整体满意,房间中央空调不好使 屋里28度 热死了,5.0,NEG,0,,False,False
869,Chinese,Seoul,Glue Hotel,前臺的工作人員、每日清潔服務、窗戶很大寬敞，床很舒適、空間大。,,10.0,POS,0,,False,True
870,Chinese,Seoul,Glue Hotel,,房間清潔有待加強,4.0,NEG,0,,True,False
871,Chinese,Seoul,The Stay Classic Hotel Myeongdong,周围交通很方便，乐天百货、新世界百货，明洞就在周围环绕，去乙支路站也很方便，地铁站就在附近，有很多地下通道，第一天去有点摸不着头脑，接下来就熟练了。酒店房间还算宽敞，还有小阳台，很不错，服务人员态度也很好，点外卖也会帮忙接受，酒店设备也比较新，很不错，下次去还会再住,卫生间没有做干湿分离，所以洗澡的时候会弄湿厕所，主要是这一点,9.0,POS,0,,False,False
872,Chinese,Seoul,The Stay Classic Hotel Myeongdong,每天都會幫你打掃補東西換毛巾,距離在很尷尬的中心點，隨然門口有機場巴士，有公車站，到最地鐵還是要走10分鐘,6.0,NEG,0,,False,False
873,Chinese,Seoul,江南贝斯特韦斯特尊贵酒店,地理位置很棒,价格偏高,10.0,POS,0,,False,False
874,Chinese,Seoul,江南贝斯特韦斯特尊贵酒店,,房间很小很小,3.0,NEG,0,,True,False
875,Chinese,Seoul,LOTTE City Hotel Gimpo Airport,"位置很好 旁邊就是機場、地鐵、購物中心
員工服務良好，態度也很讚",無,10.0,POS,0,,False,False
876,Chinese,Seoul,LOTTE City Hotel Gimpo Airport,地理位置,沒收拾乾淨，有一條用過的毛巾就丟在洗手台下方，很傻眼……,6.0,NEG,0,,False,False
877,Chinese,Seoul,"voco Seoul Gangnam, an IHG Hotel",酒店对面就是林荫街，逛街很方便。员工都很亲切，有求必应,隔音实在是太差了，旁边房间洗手池的水声都能听得一清二楚！非常不幸的是旁边有间房住了有两个孩子的家庭，小孩子一直在吵闹，甚至在晚上十二点过都还没安静！给前台打了电话，也有员工去找他们的家长协调了，但也只安静了一小会儿。但我认为根本原因还是房间隔音太差，他们在房间里说话的声音我们都能听见！另外房间也比想象中小，性价比很低。早餐也很简陋，吃了一天就没去吃了。,5.0,NEG,0,,False,False
878,Chinese,Seoul,"voco Seoul Gangnam, an IHG Hotel",服務人員親切，免費的飲料跟茶包很大方又很有特色，房間設計感好又寬敞，床很舒適,隔音不好，走廊在講話都可以聽到，隔壁大力關門時房間的牆壁會震動,8.0,POS,0,,False,False
879,Chinese,Seoul,Ananti at Gangnam,"1. 舒適、寬敞、乾淨的房間，整片落地窗的風景和採光
2. 服務人員都很親切、熱情，英文溝通大致上沒有問題
3. 整個飯店的設計、質感都很好，大廳的地下車道設計，讓氣候不佳、寒冷依舊可以舒適接駁","離地鐵站約500公尺，這距離接受度因人而異，氣候寒冷所以步行較辛苦，
此外在這住了5個晚上，整體都非常滿意。",10.0,POS,0,,False,False
880,Chinese,Seoul,Ananti at Gangnam,地理位置，硬件设施,服务极差，三公里内的接送服务几乎就是不针对国外客户开放。洗衣服务需要自己拿衣服去前台，而且只能水洗，洗完以后衣服没有熨烫没有叠放，是皱的扔回袋子，一度以为没洗过。,3.0,NEG,0,,False,False
881,Chinese,Seoul,故宫精品酒店,"地點離熱鬧的地方不遠, 離車站也不遠,服務人員很願意幫忙,雖然有時候會叫不到計程車","星期五到星期日晚上十點到早上七點都會有夜店的低音喇叭聲音, 詢問飯店之後並沒有提供耳塞給住宿客人使用,之後服務人員有幫忙換到比較安靜的房間有改善,但是怕吵的人要先有心理準備, 第一天我到的時候是全滿所以沒得換,早餐是飯店旁邊的蛋三明治餐廳,選擇非常有限,吃了兩天就會很膩",5.0,NEG,0,,False,False
882,Chinese,Seoul,故宫精品酒店,離捷運6號線梨泰院站很近，飯店地點離好逛的漢南洞或是夜店區域也都非常近，都是步行5分鐘即可抵達的距離。,房間實際上比照片還要老舊，並且若住宿期間有遇到週末，由於飯店地下室有夜店會營業，因此整晚都吵到無法入睡，我本次是住在5F的房間，依然嚴重被影響，建議要求更高樓層的房間或許會比較好些。,7.0,POS,0,,False,False
883,Chinese,Seoul,梦之家酒店,房間很大很舒適，老闆娘很親切！位置離弘大地鐵站有一段距離(走路約10分)但是附近有公車站牌可以直接到地鐵站很方便～cp值很高 推薦👍🏻,,10.0,POS,0,,False,True
884,Chinese,Seoul,Hao Guesthouse in Hongdae,房間很乾淨，裝潢設計也很新，距離弘大六號出口很近，走路直走就可到，交通方便，住的很舒適！下次再來會想再回訪👍,,10.0,POS,0,,False,True
885,Chinese,Seoul,Toyoko Inn Seoul Gangnam,"離地鐵大約500公尺，附近有超商，
房間隔音好，房間大小可以展開行李箱，床鋪略高但軟硬適中，可以一覺好眠。
早餐很好吃!",,10.0,POS,0,,False,True
886,Chinese,Seoul,首尔皇家广场酒店,整體感覺好。離地鐵近，附近美食及購物很方便。,只有一點點是房間樓上一直有聲音走還是跳很晚有小吵,10.0,POS,0,,False,False
887,Chinese,Seoul,克汉公寓,"住宿地點非常的合適（The apartment is just near the place I attended the conference）
性價比非常的高（The price is quiet reasonable compared to other hotels in this area）
非常的乾淨和方便（The place is very clean and convenient）
全套的煮食的餐具，冰箱，以及洗衣機（The whole set of cook machine，refrigerator and washing machine）
推薦給了朋友和家人，下次會再次入住（I recommend to my friends and family members and will come next time）",接待的人英文不是很好，有點不太能理解詢問（The reception is not good at English so a little bit difficult to understand the requirement）,9.0,POS,0,,False,False
888,Chinese,Seoul,阁楼精品酒店,位置方便、打開2個27吋行李箱還有足夠的空間,無法在床的側邊下來，淋浴間水很容易流出來,9.0,POS,0,,False,False
889,Chinese,Seoul,Staz Hotel Doksan,離地鐵走路約15分鐘，附近餐廳.咖啡店很多.旁邊就有超商跟樂天超市！非常便利。,,8.0,POS,0,,False,True
890,Chinese,Seoul,首尔植物园万怡酒店,,早餐菜色無變化,10.0,POS,0,,True,False
891,Chinese,Seoul,首尔大使 - 铂尔曼酒店,环境很好，非常非常的干净，而且是新装修，房间很大，电视和浴缸都很大，服务态度也非常好，而且房间是落地窗可以看到很漂亮的风景真的非常不错的,太多付费项目了，包括室内游泳池也必须指定要带泳帽才可以下水，高级房间mini bar也要钱,10.0,POS,0,,False,False
892,Chinese,Washington,华盛顿DC /白宫凯悦嘉轩酒店,離白宮很近，cp值高，早餐佳且不是用免洗餐俱，值得一提。,,10.0,POS,0,,False,True
893,Chinese,Washington,华盛顿DC /白宫凯悦嘉轩酒店,,房间卫生，枕头底下有头发。 知道是3个人人入住，房间被子枕头，什么都没有准备好。没有牙刷牙膏。,4.0,NEG,0,,True,False
894,Chinese,Washington,华盛顿DC /白宫凯悦嘉轩酒店,酒店位置还不错,房间光线不好，而且机器工作的嗡嗡声不断,5.0,NEG,0,,False,False
895,Chinese,Washington,华盛顿DC /白宫凯悦嘉轩酒店,楼下不知道是酒吧还是什么吵到半夜12点才结束，而且给的房间是靠近马路边上，洗澡的水很小，楼上的房客也很吵，整个房子隔音效果太差，最让人受不了还有停车.走过去的要10分钟.而且还要自费，下次在也不去住了。性价比太差了。税➕服务费➕停车费➕房费=$430,感觉枕头和床单都没换，都是前面客人住过的.因为我们在住进去的时候闻的味道就不是新换的刚刚清洗的那种味道，还好我们自己带了被子。差级了。,2.0,NEG,0,,False,False
896,Chinese,Washington,建筑师酒店,浴室很大間，附近有7-11跟星巴克很方便，離主要景點也算近,微波爐只有公共區域有比較可惜,9.0,POS,0,,False,False
897,Chinese,Washington,建筑师酒店,,空調跟熱水器聲音巨大,4.0,NEG,0,,True,False
898,Chinese,Washington,建筑师酒店,入住刷卡预授权150美元，一直到现在没有撤销，不知道是什么原因。😡,入住刷卡预授权150美元，一直到现在没有撤销，不知道是什么原因。😡,1.0,NEG,0,,False,False
899,Chinese,Washington,华盛顿特区北温德姆花园酒店,早餐非常美味,,10.0,POS,0,,False,True
900,Chinese,Washington,华盛顿特区北温德姆花园酒店,價格,樓上非常吵， 都不用睡覺了。,5.0,NEG,0,,False,False
901,Chinese,Washington,华盛顿特区北温德姆花园酒店,,我预订并付费，但是酒店前台说他们看不到预订而且当晚没有房间可住。我不得不大半夜另找酒店,1.0,NEG,0,,True,False
902,Chinese,Washington,Hotel Washington,位置特别好，离白宫很近，周围环境好。我们的房间窗户看出去就是财政部大厦。,,10.0,POS,0,,False,True
903,Chinese,Washington,Hotel Washington,,房间太小，洗脸池太小,5.0,NEG,0,,True,False
904,Chinese,Washington,Hotel Washington,除了地理位置好以外，没有什么好的。,要改进的地方太多了。前台服务态度一般，酒店房间问题很多，床单不干净，墙壁纸有多处开口，柜子上的灰尘没有清理，住了两个晚上没有清理房间。垃圾还是打电话叫前台，叫人来收走，浴室把手脱落，我险些摔倒，我浑身上下有多处被咬的小包。,1.0,NEG,0,,False,False
905,Chinese,Washington,YOTEL Washington DC,酒店很新颖，位置也很棒,酒店还不错，就是没有睡好，很早就被敲醒通知退房，那时离时限还差很久！,6.0,NEG,0,,False,False
906,Chinese,Washington,YOTEL Washington DC,提供water cafe ice ，good location,,6.0,NEG,0,,False,True
907,Chinese,Washington,YOTEL Washington DC,,一早7、8点钟就有服务员不停来敲门，甚至用门卡直接进房来问，今天是不是退房？目的可能是让我们早点起来早点退房。因为明明前台可以查到我们是要退房的。两个房间都遇到这个问题，非常不舒服。,7.0,POS,0,,True,False
908,Chinese,Washington,诺曼底酒店,空間不算小，以華盛頓來說cp值算高。,沒有提供早餐，蠻可惜的。,10.0,POS,0,,False,False
909,Chinese,Washington,诺曼底酒店,,房間非常小，淋浴水壓超級超級微弱，停車還須額外付費,4.0,NEG,0,,True,False
910,Chinese,Washington,诺曼底酒店,没有很特别，二星级吧,没有微波炉在房间,5.0,NEG,0,,False,False
911,Chinese,Washington,"2500 Penn, a Placemakr Experience",酒店位置,前兩天沒熱水，馬上和櫃檯反應了，但是一直到最後一天才解決,5.0,NEG,0,,False,False
912,Chinese,Washington,"2500 Penn, a Placemakr Experience",有厨房，对面就是超市，可以自己做简单的饭食，超级喜欢洗漱台的小镜子，很清晰。,到的时候发现少了一个被子和前台说了，并没有立即送到，有点失望，因为第一天来酒店的时候已经累了，想早点去休息。而且没有给足人数的浴巾，不过我们自己有带，不是大问题。最恐怖的是等到我们准备离开酒店稍微整理房间的时候发现后来拿上来的被子有一片血迹😰。,5.0,NEG,0,,False,False
913,Chinese,Washington,戴斯华盛顿酒店 - 康涅狄格大道,在UBC附近，5分鐘行去地鐵站，附近有一間超市，不過東西不算便宜。,清潔程度。床鋪地氈都予人不夠清潔的感覺。此外整間酒店很老舊，其實舊不要緊，維護不足，好些地方見破爛才是重點。此外，水壓不足，花洒🚿頭只有弱弱的水柱。以性,5.0,NEG,0,,False,False
914,Chinese,Washington,戴斯华盛顿酒店 - 康涅狄格大道,地理位置,无限网络太差劲,5.0,NEG,0,,False,False
915,Chinese,Washington,哈灵顿酒店,"房間寬敞
有熱水壺和冰箱
位置絕佳","廁所老舊
插座不多",6.0,NEG,0,,False,False
916,Chinese,Washington,哈灵顿酒店,位置很好，去一些主要景點非常方便，我都是步行去的,設施比較老舊,8.0,POS,0,,False,False
917,Chinese,Washington,朵之屋旅馆,提供早餐，可口的鬆餅，很棒,,10.0,POS,0,,False,True
918,Chinese,Washington,朵之屋旅馆,,破旧，不干净，,6.0,NEG,0,,True,False
919,Chinese,Washington,"Club Quarters Hotel White House, Washington DC",位置优越,无,9.0,POS,0,,False,False
920,Chinese,Washington,"Club Quarters Hotel White House, Washington DC",地理位置好 办入住手续简单,没有牙膏牙刷拖鞋 卫生间没有通风,3.0,NEG,0,,False,False
921,Chinese,Washington,Kellogg Conference Hotel at Gallaudet University,地理位置优越，每15分钟有一班shuttle bus到联合车站，接续circulator可以便捷抵达national mall。早餐美味可口，食物品质高。最最重要的是位于一座童话般的的校园里，有无限惊喜可以去发现！,,10.0,POS,0,,False,True
922,Chinese,Washington,Kellogg Conference Hotel at Gallaudet University,早餐不错，🈶️热食,设备陈旧，电吹风换到第三个才能用,6.0,NEG,0,,False,False
923,Chinese,Washington,Georgetown Residences by LuxUrban,Georgetown文化老城，使馆区，安全，交通便利，位于Georgetown University 和 George Washington University 中间，步行十五分钟，Washington Harbor 步行五分钟，餐饮购物极为便利，步行二十五分钟可达林肯纪念堂，乘Circulator Bus 一美元即可到达白宫（16街）或联合车站（Union Station),公寓的厨房抽油烟机不能正常排风,9.0,POS,0,,False,False
924,Chinese,Washington,Georgetown Residences by LuxUrban,没有任何用品,提供用品，否则不要提供短期住宿,4.0,NEG,0,,False,False
925,Chinese,Washington,The Baron Hotel,非常糟糕的酒店，2022年11月16-17日 入住， 浴室没有热水， 询问工作人员， 他应付说水泵坏了，会马上派人维修， 但是一整晚到17 号上午退房一直没有热水洗澡，不是值得信任的酒店。,,4.0,NEG,0,,False,True
926,Chinese,Washington,The Baron Hotel,電梯很酷,,7.0,POS,0,,False,True
927,Chinese,Washington,华盛顿广场酒店,地理位置还算方便,客房设施不好，卫生不干净,4.0,NEG,0,,False,False
928,Chinese,Washington,华盛顿广场酒店,地理位置很好！,停车费已付但未加入卡里！要重复去前台办理手续。,7.0,POS,0,,False,False
929,Chinese,Washington,华盛顿特区/美国国会大厦希尔顿花园酒店,位置很好，靠近景点，走路半小时,In,9.0,POS,0,,False,False
930,Chinese,Washington,华盛顿特区/美国国会大厦希尔顿花园酒店,位置还可以,蚊子特别多，服务员态度特别差，房间不够整洁,3.0,NEG,0,,False,False
931,Chinese,Washington,"Holiday Inn Express - Washington DC Downtown, an IHG Hotel",,Booking上的费用比入住酒店的费用高出6000多人民币。,6.0,NEG,0,,True,False
932,Chinese,Washington,"Holiday Inn Express - Washington DC Downtown, an IHG Hotel",,停车太贵了，49还要加18%的税,8.0,POS,0,,True,False
933,Chinese,Washington,华盛顿市中心/会议中心万怡酒店,非常棒的早餐和客房，很适合家人，强烈推荐！,没有,10.0,POS,0,,False,False
934,Chinese,Washington,华盛顿市中心/会议中心万怡酒店,,停车位太贵，客服很差，房间没有沐浴露，打前台电话问她要了一整个晚上都没送来。洗脸盆水也很小。,4.0,NEG,0,,True,False
935,Chinese,Washington,地区酒店,地理位置可以，附近的中餐馆很棒！,办理入住手续，才发现弄错时间，预定成7月份的了；酒店有预留房间，但是网页上显示售空，最终经过多次电话，修改了入住日期，但是我为这个失误，被收款400美金，我之前预定酒店整个价格是近800美金，因为失误，我被迫支付了原总额的一半。个人认为非常不人性化，而且booking 的App上有修改住宿时间的功能，但是当时就是不起作用！！！！我是booking的老用户，但是我没有享受忠实用户的支持力，让我很是受伤！！！！！！,6.0,NEG,0,,False,False
936,Chinese,Washington,地区酒店,很干净，工作人员很友好，有休息厅可以吃早餐，供应免费的咖啡和直饮水。房间里有很多电源插头。,百叶窗不能打开，也关不紧，睡觉光线太强。床太高。,7.0,POS,0,,False,False
937,Chinese,Washington,The Georgetown House Inn,地理位置很好,不建议带很多行李的人入住，很不方便。,5.0,NEG,0,,False,False
938,Chinese,Washington,The St Gregory Hotel Dupont Circle Georgetown,电梯和走廊不太卫生。但是房间还不错，有独立的通风系统。房间唯一的缺点是他们的被子都是不换的，直接放个被单在上面，也不太卫生。,,6.0,NEG,0,,False,True
939,Chinese,Washington,凤巢酒店,還好,沒有提供飲用水、沒有盥洗用具,4.0,NEG,0,,False,False
940,Chinese,Washington,华盛顿2号国际旅舍,,"房间非常脏
房间内没地方置放行李
没有热水
洗衣机很脏
最后只好走路去5分钟外的洗衣店洗
最糟糕的是不要被行李寄放骗了
第一点柜台3点前没人
所谓的行李寄放就是要你放在柜台附近
没人顾
还要特地装一个app
一小时1美金",1.0,NEG,0,,True,False
941,Chinese,Washington,华盛顿希尔顿酒店,,"前台查不到订单，check-in花了半个小时 
室内没有顶灯，全是台灯以及落地灯
行李寄存要花钱
空调要不然超冷风要不然热风",3.0,NEG,0,,True,False
942,Chinese,Washington,华盛顿特区/码头凯悦酒店,,管理不良，房間清潔四天才一次，還要申請屢請又不來， 自助早餐像難民營， 不是缺食物就是缺刀叉 。,5.0,NEG,0,,True,False
943,Chinese,Washington,华盛顿特区/美国国会大厦凯悦嘉轩酒店,房间不隔音,房间不隔音,1.0,NEG,0,,False,False
944,Chinese,Washington,亨利公园酒店,服務人員很棒，房間乾淨，位置好,沒有冰箱,10.0,POS,0,,False,False
945,Chinese,Washington,Hamilton Hotel - Washington DC,"非常满意酒店的服务质量！房间很满意很宽敞舒适,下次还会选择这里谢谢🙏",,10.0,POS,0,,False,True
946,Chinese,Washington,HighRoad Washington DC,性价比最高，位置不算远,,9.0,POS,0,,False,True
947,Chinese,Washington,Hilton Washington DC National Mall The Wharf,这是我们这次美国行住的最好的酒店。酒店看上去很新，房间干净整洁，设施完善。,美中不足的是空调会在半夜自己启动，而且声音很大,9.0,POS,0,,False,False
948,Chinese,Washington,"Holiday Inn Washington Capitol-National Mall, an IHG Hotel",房间很大，位置非常好，步行就可以,,10.0,POS,0,,False,True
949,Chinese,Washington,citizenM Washington DC Capitol,非常干净！位置很好！,无,10.0,POS,0,,False,False
950,Chinese,Washington,河畔莫杜斯酒店,代客停車的員工很不錯，服務很好，態度很好。,餐飲吧,9.0,POS,0,,False,False
951,Chinese,Washington,"ARC HOTEL Washington DC, Georgetown",位置很好，员工很好，帮忙停车,,9.0,POS,0,,False,True
952,Chinese,Washington,Global Luxury Suites at Revel,房間乾淨，設備新，地點方便。,"停車指示不清楚：入口在L St NE的旅館旁邊，出場付款機器也在那邊。每天40USD.
空調缺少了使用說明。",9.0,POS,0,,False,False
953,Chinese,Washington,Hilton Washington DC Capitol Hill,,如果有机场接、送就更完美了,9.0,POS,0,,True,False
954,Chinese,Washington,Riggs Washington DC,酒店装修情调艳而不俗，非常特别。周边餐厅选择多，离国家艺术馆步行15分钟之内，位置优越。,,10.0,POS,0,,False,True
955,Chinese,Washington,AC Hotel by Marriott Washington DC Convention Center,地理位置不错，周边也设施很全，楼下就有cvs，离各种餐厅都很近,酒店隔音比较差，大半夜可以听到隔壁有住客在开party…不过还好前台及时解决了…,7.0,POS,0,,False,False
956,Chinese,Washington,AKA 白宫酒店,房间宽敞舒适 硬件齐全,提供一些咖啡和茶,10.0,POS,0,,False,False
957,Chinese,Washington,Generator Hotel Washington DC,什么都挺好的 环境有种网红店的设计感。 门口附近 都是好吃的的店。 离景点区 要走30-40 分钟。 稍微有点远。 但是一路走去的路上 处处是风景,,10.0,POS,0,,False,True
958,Chinese,Washington,Hotel Madera,"房间超级大，对外可以望到华盛顿城景，卫生间空间很大，企缸、洗手台是分开的，整体布局特别好；
设备齐全，有热水壶和茶包，可以泡茶喝；
位置方便又安全，坐落在杜邦广场附近的一条街上，那里很安静，且治安很好👍",没有,10.0,POS,0,,False,False
959,Chinese,Washington,Lyle DC,在前台咨询是否有加热设施后，酒店竟然在半小时内给我房间送来一台微波炉，太温暖了，非常感谢！,,9.0,POS,0,,False,True
960,Chinese,Washington,Motto by Hilton Washington DC City Center,離地鐵站、公車站牌都很近，去DC任何景點都很方便，房內設施很新，櫃臺接待人員非常親切,床單有點污漬、房間稍微小了一點,9.0,POS,0,,False,False
961,Chinese,Washington,伦巴第大酒店,安全，套间设施齐全，网速有些慢，但隔音不好，楼上走动楼下听的很清楚，,停车收费有些贵,10.0,POS,0,,False,False
962,Chinese,Washington,华盛顿国际学生中心旅舍,早餐美味 老板非常好👍,公共空间沙发看起来不是太干净，房间铁架床靠近时有声音。不过总的说来性价比超高！,9.0,POS,0,,False,False
963,Chinese,Washington,华盛顿威拉德洲际酒店,員工服務態度很好,門的掛衣服有損壞卻沒發現，但經反應後立即修護,9.0,POS,0,,False,False
964,Chinese,Washington,华盛顿市中心费尔菲尔德万豪套房酒店,地理位置很好，服务人员非常耐心，房间很大很舒服,无,10.0,POS,0,,False,False
965,Chinese,Washington,华盛顿格兰德凯悦酒店,酒店的房间卫生打扫很干净！服务员素质很好！房间里还有－本圣经，是个不错的酒店,,10.0,POS,0,,False,True
966,Chinese,Washington,汉普顿酒店华盛顿DC - 会展中心,員工都很熱誠,房間暖氣聲音太大影響睡眠,10.0,POS,0,,False,False
967,Chinese,Washington,首都希尔顿酒店,地理位置優越,停車費很貴,9.0,POS,0,,False,False
968,Chinese,Washington,Conrad Washington DC,位置不错!,入住当天，询问我的预先寄过来的包裹，为我办理check in的那位要我自己在房间打电话拨0咨询，我按照她的做了，没有任何回响，于是又去咨询了另外一位前台小姐，她很热心的问了我的名字以及确认了我的包裹，大概十分钟之后我便在房间收到了我的包裹,7.0,POS,0,,False,False
969,Chinese,Washington,DC市区康福特茵酒店与会议中心,早餐太简单,wifi信号太差,8.0,POS,0,,False,False
970,Chinese,Washington,Most Economical Room in Center Washington DC,安全。基本清洁。安静，床垫超软。,床单卫生。我发现一根长头发。,9.0,POS,0,,False,False
971,Chinese,Washington,Renaissance Washington DC Downtown Hotel,虽然我不会用这个咖啡机但我白嫖了很多的水,没有拖鞋,10.0,POS,0,,False,False
972,Chinese,Washington,Sonder The Quincy,"這次住的是有廚房的房間
使用起來非常的方便","進房時發現打掃用具不知為何的散落一地
行李房空間有限而且鎖不是很好理解怎麼使用",7.0,POS,0,,False,False
